Date Timed DHT22, Temperature DHT22,Date Time DHT11, Temperature DHT11
2020-07-28 20:19,26.4,2020-07-30 12:19,36.6
2020-07-28 20:10,26,2020-07-30 12:09,36.8
2020-07-28 20:00,25.9,2020-07-30 11:59,35.8
2020-07-28 19:51,26.2,2020-07-30 11:49,34.6
2020-07-28 19:41,26.3,2020-07-30 11:39,34.1
2020-07-28 19:31,26.2,2020-07-30 11:29,34.5
2020-07-28 19:21,26,2020-07-30 11:19,35
2020-07-28 19:11,26.5,2020-07-30 11:09,34.3
2020-07-28 19:01,26.7,2020-07-30 10:59,34.5
2020-07-28 18:51,26.4,2020-07-30 10:49,35.5
2020-07-28 18:41,26,2020-07-30 10:39,34.2
2020-07-28 18:31,26.1,2020-07-30 10:29,33.4
2020-07-28 18:21,26.1,2020-07-30 10:19,33.2
2020-07-28 18:14,26.4,2020-07-30 10:09,33.3
2020-07-28 18:04,26.2,2020-07-30 9:59,33.2
2020-07-28 17:54,25.9,2020-07-30 9:49,34.2
2020-07-28 17:44,26,2020-07-30 9:39,32
2020-07-28 17:34,26.4,2020-07-30 9:29,32.3
2020-07-28 17:24,25.3,2020-07-30 9:19,31
2020-07-28 17:14,26.3,2020-07-30 9:09,30.3
2020-07-28 17:04,26.2,2020-07-30 8:59,30
2020-07-28 16:54,26.6,2020-07-30 8:49,29.3
2020-07-28 16:44,26.1,2020-07-30 8:39,29.3
2020-07-28 16:34,26.6,2020-07-30 8:29,28.4
2020-07-28 16:24,26.7,2020-07-30 8:19,28.4
2020-07-28 16:14,27.2,2020-07-30 8:09,28.2
2020-07-28 16:13,26.6,2020-07-30 7:59,27.6
2020-07-28 16:03,26.7,2020-07-30 7:49,27.5
2020-07-28 15:53,26.4,2020-07-30 7:39,27
2020-07-28 15:43,25,2020-07-30 7:29,26.9
2020-07-28 15:33,25.9,2020-07-30 7:19,26.7
2020-07-28 15:23,25.9,2020-07-30 7:09,26.5
2020-07-28 15:14,26.5,2020-07-30 6:59,26.4
2020-07-28 15:04,26.3,2020-07-30 6:49,26.1
2020-07-28 14:54,25.7,2020-07-30 6:39,25.9
2020-07-28 14:44,26.1,2020-07-30 6:29,25.8
2020-07-28 14:34,25.8,2020-07-30 6:19,25.5
2020-07-28 14:24,26.1,2020-07-30 6:09,25.5
2020-07-28 14:14,26.1,2020-07-30 5:59,25.6
2020-07-28 14:04,25.5,2020-07-30 5:49,25.6
2020-07-28 13:54,25.8,2020-07-30 5:49,25.6
2020-07-28 13:44,25.8,2020-07-30 5:39,25.9
2020-07-28 13:34,25.7,2020-07-30 5:29,26
2020-07-28 13:24,25.6,2020-07-30 5:19,26.2
2020-07-28 13:14,25.2,2020-07-30 5:09,26.2
2020-07-28 13:04,24.9,2020-07-30 4:59,26.3
2020-07-28 12:54,25.4,2020-07-30 4:49,26.4
2020-07-28 12:53,25.4,2020-07-30 4:39,26.5
2020-07-28 12:43,25.5,2020-07-30 4:29,26.5
2020-07-28 12:33,25.4,2020-07-30 4:19,26.5
2020-07-28 12:23,25.4,2020-07-30 4:09,26.5
2020-07-28 12:13,25.5,2020-07-30 3:59,26.5
2020-07-28 12:03,25.9,2020-07-30 3:49,26.6
2020-07-28 11:53,25.6,2020-07-30 3:39,26.6
2020-07-28 11:43,26.1,2020-07-30 3:29,26.6
2020-07-28 11:33,25.9,2020-07-30 3:19,26.5
2020-07-28 11:23,25.6,2020-07-30 3:09,26.6
2020-07-28 11:13,25.8,2020-07-30 2:59,26.6
2020-07-28 11:03,25.9,2020-07-30 2:49,26.8
2020-07-28 10:53,25.9,2020-07-30 2:39,26.8
2020-07-28 10:43,25.9,2020-07-30 2:29,26.9
2020-07-28 10:33,25.8,2020-07-30 2:19,26.9
2020-07-28 10:23,25.9,2020-07-30 2:09,27.1
2020-07-28 10:13,26,2020-07-30 1:59,27
2020-07-28 10:03,25.7,2020-07-30 1:49,27.2
2020-07-28 9:53,25.9,2020-07-30 1:39,27.4
2020-07-28 9:43,25.8,2020-07-30 1:29,27.3
2020-07-28 9:33,25.8,2020-07-30 1:19,27
2020-07-28 9:23,26,2020-07-30 1:09,27
2020-07-28 9:13,25.9,2020-07-30 0:59,27.3
2020-07-28 9:03,25.7,2020-07-30 0:49,27.4
2020-07-28 9:02,25.8,2020-07-30 0:39,27.6
2020-07-28 8:52,25.9,2020-07-30 0:29,27.6
2020-07-28 8:42,26,2020-07-30 0:19,27.6
2020-07-28 8:32,25.9,2020-07-30 0:09,27.9
2020-07-28 8:22,26,2020-07-29 23:59,28
2020-07-28 8:13,26,2020-07-29 23:49,28.2
2020-07-28 8:04,25.9,2020-07-29 23:39,28.4
2020-07-28 7:54,25.8,2020-07-29 23:29,28.4
2020-07-28 7:44,25.7,2020-07-29 23:18,28.8
2020-07-28 7:34,25.4,2020-07-29 23:08,28.9
2020-07-28 7:24,25.3,2020-07-29 22:59,29.1
2020-07-28 7:14,25.3,2020-07-29 22:48,29
2020-07-28 7:04,25.1,2020-07-29 22:38,29
2020-07-28 6:54,25,2020-07-29 22:28,29
2020-07-28 6:44,25,2020-07-29 22:18,28.9
2020-07-28 6:34,25.4,2020-07-29 22:09,29.1
2020-07-28 6:24,25,2020-07-29 21:58,28.5
2020-07-28 6:14,24.9,2020-07-29 21:48,28.6
2020-07-28 6:04,25,2020-07-29 21:38,28.4
2020-07-28 5:54,25,2020-07-29 21:28,28.4
2020-07-28 5:44,24.8,2020-07-29 21:18,28.3
2020-07-28 5:34,24.8,2020-07-29 21:06,28.7
2020-07-28 5:24,24.7,2020-07-29 20:56,28.7
2020-07-28 5:14,24.8,2020-07-29 20:46,28.8
2020-07-28 5:04,24.6,2020-07-29 20:36,29
2020-07-28 4:54,24.8,2020-07-29 20:26,28.9
2020-07-28 4:44,24.4,2020-07-29 20:16,29.1
2020-07-28 4:34,24.5,2020-07-29 20:06,29.1
2020-07-28 4:32,24.5,2020-07-29 19:56,29.4
2020-07-28 4:22,24.6,2020-07-29 19:46,29.6
2020-07-28 4:12,24.7,2020-07-29 19:36,29.9
2020-07-28 4:02,24.8,2020-07-29 19:26,30.1
2020-07-28 3:52,24.8,2020-07-29 19:16,30.3
2020-07-28 3:50,24.7,2020-07-29 19:06,30.4
2020-07-28 3:40,24.8,2020-07-29 18:56,30.9
2020-07-28 3:30,24.8,2020-07-29 18:46,31.3
2020-07-28 3:20,24.9,2020-07-29 18:36,31.6
2020-07-28 3:10,24.6,2020-07-29 18:26,31.8
2020-07-28 3:00,24.7,2020-07-29 18:16,32.4
2020-07-28 2:50,24.7,2020-07-29 18:06,33.1
2020-07-28 2:40,24.7,2020-07-29 17:56,34
2020-07-28 2:30,24.6,2020-07-29 17:46,34.9
2020-07-28 2:20,24.7,2020-07-29 17:36,35.4
2020-07-28 2:10,24.4,2020-07-29 17:26,35.8
2020-07-28 2:00,24.2,2020-07-29 17:16,36.6
2020-07-28 1:50,24.1,2020-07-29 16:56,36.6
2020-07-28 1:40,24.3,2020-07-29 16:46,37.2
2020-07-28 1:30,24.3,2020-07-29 16:36,36.7
2020-07-28 1:20,24.6,2020-07-29 16:26,36.8
2020-07-28 1:10,24.4,2020-07-29 16:16,36.9
2020-07-28 1:00,24.3,2020-07-29 16:06,36.8
2020-07-28 0:50,24.7,2020-07-29 15:56,37.2
2020-07-28 0:40,24.7,2020-07-29 15:46,36.7
2020-07-28 0:30,24.8,2020-07-29 15:36,36.7
2020-07-28 0:20,24.8,2020-07-29 15:26,37.5
2020-07-28 0:10,25.2,2020-07-29 15:17,37.5
2020-07-28 0:00,25,2020-07-29 15:06,37
2020-07-27 23:50,25,2020-07-29 14:56,37.2
2020-07-27 23:40,25,2020-07-29 14:46,37.4
2020-07-27 23:30,25,2020-07-29 14:36,36.8
2020-07-27 23:20,25.1,2020-07-29 14:26,36.5
2020-07-27 23:10,25.1,2020-07-29 14:16,36
2020-07-27 23:00,25.2,2020-07-29 14:06,36.1
2020-07-27 22:50,25.2,2020-07-29 13:56,35.9
2020-07-27 22:40,25.1,2020-07-29 13:46,35.2
2020-07-27 22:30,25.3,2020-07-29 13:36,34.8
2020-07-27 22:20,25.1,2020-07-29 13:26,35.3
2020-07-27 22:10,24.8,2020-07-29 13:16,35.2
2020-07-27 22:00,25,2020-07-29 13:06,34.7
2020-07-27 21:50,25.4,2020-07-29 12:56,34.3
2020-07-27 21:50,25.5,2020-07-29 12:46,34.2
2020-07-27 21:40,25.7,2020-07-29 12:36,34
2020-07-27 21:33,27.5,2020-07-29 12:26,33.7
2020-07-27 21:32,27.5,2020-07-29 12:16,33.6
2020-07-27 21:30,27.5,2020-07-29 12:06,33.3
2020-07-27 21:28,27.4,2020-07-29 11:56,33.5
2020-07-27 21:28,27.4,2020-07-29 11:46,33
2020-07-27 21:28,27.4,2020-07-29 11:36,33.1
2020-07-27 21:28,27.4,2020-07-29 11:26,33.2
2020-07-27 21:28,27.4,2020-07-29 11:16,32.7
2020-07-27 15:10,29,2020-07-29 11:06,32.5
2020-07-27 15:05,28.9,2020-07-29 10:56,32.3
2020-07-27 15:04,29,2020-07-29 10:46,32
2020-07-27 14:54,28.2,2020-07-29 10:36,31.9
2020-07-27 14:44,28.8,2020-07-29 10:26,31.8
2020-07-27 14:34,29.8,2020-07-29 10:16,31.5
2020-07-27 14:24,29.2,2020-07-29 10:06,31.5
2020-07-27 14:14,29.2,2020-07-29 9:56,32
2020-07-27 14:14,29.2,2020-07-29 9:46,33.9
2020-07-27 14:04,29.2,2020-07-29 9:36,32.5
2020-07-27 13:54,29.2,2020-07-29 9:26,29.2
2020-07-27 13:44,28,2020-07-29 9:16,28.8
2020-07-27 13:34,28.1,2020-07-29 9:06,28.8
2020-07-27 13:24,28.1,2020-07-29 8:56,28.3
2020-07-27 13:14,29.6,2020-07-29 8:46,27.9
2020-07-27 13:04,29.6,2020-07-29 8:36,27.6
2020-07-27 12:54,29.4,2020-07-29 8:26,27
2020-07-27 12:44,28.5,2020-07-29 8:16,26.9
2020-07-27 12:34,27.3,2020-07-29 8:06,27
2020-07-27 12:24,27.6,2020-07-29 7:56,26.6
2020-07-27 12:14,27.1,2020-07-29 7:46,26.5
2020-07-27 12:11,27.1,2020-07-29 7:36,26.3
2020-07-27 12:01,27.8,2020-07-29 7:26,26.1
2020-07-27 11:51,27.6,2020-07-29 7:16,26.2
2020-07-27 11:41,27.8,2020-07-29 7:06,25.9
2020-07-27 11:31,28.1,2020-07-29 6:56,26
2020-07-27 11:21,27.6,2020-07-29 6:46,25.7
2020-07-27 11:11,28,2020-07-29 6:36,25.6
2020-07-27 11:09,28,2020-07-29 6:26,25.4
2020-07-27 11:06,27.9,2020-07-29 6:16,25.3
2020-07-27 11:03,27.6,2020-07-29 6:06,25.1
2020-07-27 11:02,27.5,2020-07-29 5:56,25.1
2020-07-27 11:00,27.1,2020-07-29 5:46,25.1
2020-07-27 10:53,27.1,2020-07-29 5:36,25.2
2020-07-27 10:49,27.2,2020-07-29 5:26,25.2
2020-07-27 10:48,27.3,2020-07-29 5:16,25.2
2020-07-27 10:32,27.6,2020-07-29 5:06,25.1
2020-07-27 10:28,27.8,2020-07-29 4:56,25.2
2020-07-27 10:25,27.6,2020-07-29 4:46,25.2
2020-07-27 10:20,27.5,2020-07-29 4:36,25.3
2020-07-27 10:10,26.9,2020-07-29 4:26,25.4
2020-07-27 10:10,26.9,2020-07-29 4:16,25.5
2020-07-27 0:20,28.4,2020-07-29 4:06,25.5
2020-07-27 0:10,27.9,2020-07-29 4:06,25.5
2020-07-27 0:00,28,2020-07-29 3:56,25.8
2020-07-26 23:50,27.8,2020-07-29 3:46,25.9
2020-07-26 23:40,27.8,2020-07-29 3:36,25.8
2020-07-26 23:37,27.8,2020-07-29 3:26,25.8
2020-07-26 23:27,28.1,2020-07-29 3:16,25.9
2020-07-26 23:17,28.4,2020-07-29 3:06,26
2020-07-26 23:07,30.2,2020-07-29 2:56,26.3
2020-07-26 22:57,29.9,2020-07-29 2:46,26.3
2020-07-26 22:47,29.7,2020-07-29 2:36,26.5
2020-07-26 22:37,29.5,2020-07-29 2:26,26.3
2020-07-26 22:27,29.3,2020-07-29 2:16,26.3
2020-07-26 22:17,27.3,2020-07-29 2:06,26.4
2020-07-26 22:07,26.8,2020-07-29 1:56,26.5
2020-07-26 21:57,27.8,2020-07-29 1:46,26.6
2020-07-26 21:48,28.9,2020-07-29 1:36,26.8
2020-07-26 21:37,27.4,2020-07-29 1:26,27
2020-07-26 21:28,27.2,2020-07-29 1:16,27.2
2020-07-26 21:17,27.6,2020-07-29 1:06,27.2
2020-07-26 21:07,28.4,2020-07-29 0:56,27.3
2020-07-26 20:57,29.7,2020-07-29 0:46,27.3
2020-07-26 20:47,28.9,2020-07-29 0:36,27.5
2020-07-26 20:37,30.3,2020-07-29 0:26,27.5
2020-07-26 20:27,30.3,2020-07-29 0:16,27.6
2020-07-26 20:17,30.3,2020-07-29 0:06,27.9
2020-07-26 20:07,30,2020-07-28 23:56,28
2020-07-26 19:57,29.8,2020-07-28 23:46,28
2020-07-26 19:47,28.9,2020-07-28 23:36,28.3
2020-07-26 19:37,27.4,2020-07-28 23:26,28.6
2020-07-26 19:27,27.4,2020-07-28 23:16,28.6
2020-07-26 19:17,27.6,2020-07-28 23:06,28.9
2020-07-26 19:07,28.1,2020-07-28 22:56,28.9
2020-07-26 18:57,28,2020-07-28 22:46,29
2020-07-26 18:47,28.1,2020-07-28 22:36,29.1
2020-07-26 18:37,28.3,2020-07-28 22:26,29
2020-07-26 18:27,27.8,2020-07-28 22:16,29.3
2020-07-26 18:27,27.4,2020-07-28 22:06,29.4
2020-07-26 14:49,29.9,2020-07-28 21:56,29.3
2020-07-26 14:39,29.6,2020-07-28 21:46,29.3
2020-07-26 14:29,29,2020-07-28 21:36,29.3
2020-07-26 14:19,27.7,2020-07-28 21:26,29.3
2020-07-26 14:09,27.7,2020-07-28 21:16,29.4
2020-07-26 13:59,27.1,2020-07-28 21:06,29.6
2020-07-26 13:49,27.4,2020-07-28 20:56,30.1
2020-07-26 13:39,27,2020-07-28 20:46,30.5
2020-07-26 13:31,26.7,2020-07-28 20:36,30.6
2020-07-26 13:31,26.6,2020-07-28 20:26,30.8
2020-07-26 13:31,26.5,2020-07-28 20:16,31
2020-07-26 13:31,26.6,2020-07-28 20:06,31.7
2020-07-26 13:31,26.8,2020-07-28 19:56,32.3
2020-07-26 13:31,26.7,2020-07-28 19:46,32.6
2020-07-26 12:47,26.9,2020-07-28 19:36,32.9
2020-07-26 12:37,26.8,2020-07-28 19:26,33
2020-07-26 12:27,27,2020-07-28 19:16,33.5
2020-07-26 12:17,27.7,2020-07-28 19:06,34
2020-07-26 12:07,27.7,2020-07-28 18:56,34.4
2020-07-26 11:57,27.4,2020-07-28 18:46,34.7
2020-07-26 11:47,28.7,2020-07-28 18:36,35.7
2020-07-26 11:37,29.6,2020-07-28 18:26,36.4
2020-07-26 11:27,29.2,2020-07-28 18:16,36.5
2020-07-26 11:17,28.2,2020-07-28 18:06,36.8
2020-07-26 11:07,27.1,2020-07-28 17:56,36.7
2020-07-26 11:07,27,2020-07-28 17:46,36.9
2020-07-26 10:04,27,2020-07-28 17:36,37
2020-07-26 9:23,28.3,2020-07-28 17:26,37.1
2020-07-26 9:17,28.6,2020-07-28 17:16,38.3
2020-07-26 9:07,28.5,2020-07-28 17:06,38.2
2020-07-26 9:05,28.5,2020-07-28 16:56,38.3
2020-07-26 8:55,28.2,2020-07-28 16:46,38.3
2020-07-26 8:45,28.3,2020-07-28 16:36,38.2
2020-07-26 8:44,28.2,2020-07-28 16:26,38.3
2020-07-26 8:41,28.3,2020-07-28 16:16,37.8
2020-07-26 8:33,28.7,2020-07-28 16:06,38.2
2020-07-26 8:33,28.8,2020-07-28 15:56,37.8
2020-07-26 8:33,28.8,2020-07-28 15:46,38.1
2020-07-26 8:33,28.7,2020-07-28 15:36,37.8
2020-07-26 8:33,28.8,2020-07-28 15:26,37.1
2020-07-26 8:33,28.7,2020-07-28 15:16,37.1
2020-07-26 0:01,30.2,2020-07-28 15:06,37.2
2020-07-25 23:51,30.7,2020-07-28 14:56,37
2020-07-25 23:41,30.5,2020-07-28 14:46,37.2
2020-07-25 23:31,29.9,2020-07-28 14:36,37.2
2020-07-25 23:21,29.8,2020-07-28 14:26,37.8
2020-07-25 23:11,30.2,2020-07-28 14:16,37.8
2020-07-25 23:11,30.2,2020-07-28 14:06,36.6
2020-07-25 23:01,29.5,2020-07-28 13:56,37.3
2020-07-25 22:51,30,2020-07-28 13:46,37.2
2020-07-25 22:41,30.1,2020-07-28 13:36,37.8
2020-07-25 22:31,30.2,2020-07-28 13:26,37.8
2020-07-25 22:21,29.9,2020-07-28 13:16,37.3
2020-07-25 22:11,30.1,2020-07-28 13:06,36.8
2020-07-25 22:01,30.2,2020-07-28 12:56,36.6
2020-07-25 21:51,30,2020-07-28 12:46,36.3
2020-07-25 21:41,30.6,2020-07-28 12:36,36.1
2020-07-25 21:31,30.9,2020-07-28 12:26,35.7
2020-07-25 21:21,31.1,2020-07-28 12:16,35.5
2020-07-25 21:11,30.9,2020-07-28 12:06,34.8
2020-07-25 21:01,30.5,2020-07-28 11:56,34.5
2020-07-25 20:51,30.9,2020-07-28 11:46,34.7
2020-07-25 20:41,30.8,2020-07-28 11:36,34.3
2020-07-25 20:31,30.5,2020-07-28 11:26,32.1
2020-07-25 20:21,29.8,2020-07-28 9:46,34.6
2020-07-25 19:57,30.4,2020-07-28 9:36,33.7
2020-07-25 19:47,30.2,2020-07-28 9:26,28.9
2020-07-25 19:37,30.1,2020-07-28 9:16,28.5
2020-07-25 19:27,28.7,2020-07-28 9:06,28.3
2020-07-25 19:27,28.5,2020-07-28 8:56,28.8
2020-07-25 17:56,28,2020-07-28 8:46,28.9
2020-07-25 17:46,28.2,2020-07-28 8:36,28.5
2020-07-25 17:36,28.1,2020-07-28 8:26,27.9
2020-07-25 17:26,28.3,2020-07-28 8:16,27.4
2020-07-25 17:16,29.1,2020-07-28 8:06,27.4
2020-07-25 17:06,30,2020-07-28 7:56,27
2020-07-25 16:56,30,2020-07-28 7:46,26.9
2020-07-25 16:46,29.9,2020-07-28 7:36,26.9
2020-07-25 16:36,29.3,2020-07-28 7:26,26.9
2020-07-25 16:26,28.5,2020-07-28 7:15,26.9
2020-07-25 16:16,29.1,2020-07-28 7:05,26.7
2020-07-25 16:06,29.6,2020-07-28 6:55,26.6
2020-07-25 15:56,29.8,2020-07-28 6:45,26.5
2020-07-25 15:46,30,2020-07-28 6:35,26.5
2020-07-25 15:36,30.5,2020-07-28 6:25,26.4
2020-07-25 15:26,30,2020-07-28 6:15,26.3
2020-07-25 15:16,30.3,2020-07-28 6:05,26.2
2020-07-25 15:06,29.4,2020-07-28 5:55,26.1
2020-07-25 14:56,29.9,2020-07-28 5:45,26
2020-07-25 14:46,30.2,2020-07-28 5:35,26.3
2020-07-25 14:36,30.1,2020-07-28 5:25,26
2020-07-25 14:26,29.9,2020-07-28 5:15,26
2020-07-25 14:16,29.4,2020-07-28 5:05,26.1
2020-07-25 14:06,27.9,2020-07-28 4:55,26
2020-07-25 13:56,28.3,2020-07-28 4:45,25.9
2020-07-25 13:46,28.1,2020-07-28 4:35,25.9
2020-07-25 13:36,28.3,2020-07-28 4:25,26.1
2020-07-25 13:26,28.5,2020-07-28 4:15,26.1
2020-07-25 13:16,28.3,2020-07-28 4:05,26.2
2020-07-25 13:06,27.9,2020-07-28 3:55,26.2
2020-07-25 12:56,28.6,2020-07-28 3:45,26.3
2020-07-25 12:46,29.1,2020-07-28 3:35,26.3
2020-07-25 12:36,28.8,2020-07-28 3:25,26.3
2020-07-25 12:26,29.4,2020-07-28 3:15,26.5
2020-07-25 12:16,29.5,2020-07-28 3:05,26.6
2020-07-25 12:06,29.4,2020-07-28 2:55,26.6
2020-07-25 11:56,29,2020-07-28 2:45,26.8
2020-07-25 11:56,29,2020-07-28 2:35,26.9
2020-07-25 11:46,28.3,2020-07-28 2:25,27.2
2020-07-25 11:36,27.8,2020-07-28 2:15,27.4
2020-07-25 11:26,28.1,2020-07-28 2:05,27.4
2020-07-25 11:16,27.3,2020-07-28 1:55,27.4
2020-07-25 11:06,27.4,2020-07-28 1:45,27.6
2020-07-25 10:56,27.5,2020-07-28 1:35,27.8
2020-07-25 10:46,27.5,2020-07-28 1:25,27.8
2020-07-25 10:36,27.4,2020-07-28 1:15,27.7
2020-07-25 10:26,27.5,2020-07-28 1:05,27.8
2020-07-25 10:16,27.8,2020-07-28 0:55,27.8
2020-07-25 10:06,27.9,2020-07-28 0:45,27.6
2020-07-25 9:56,27.9,2020-07-28 0:35,27.7
2020-07-25 9:46,28.1,2020-07-28 0:25,27.5
2020-07-25 9:43,28,2020-07-28 0:15,27.6
2020-07-25 9:43,27.8,2020-07-28 0:05,27.5
2020-07-25 9:43,27.8,2020-07-27 23:55,27.1
2020-07-25 0:09,29.8,2020-07-27 23:45,27.1
2020-07-24 23:59,29.6,2020-07-27 23:35,27.1
2020-07-24 23:49,31.1,2020-07-27 23:25,27.1
2020-07-24 23:40,30.8,2020-07-27 23:15,27.6
2020-07-24 23:39,30.8,2020-07-27 23:05,28.2
2020-07-24 23:29,30.9,2020-07-27 22:55,28.4
2020-07-24 23:19,30.8,2020-07-27 22:45,28.6
2020-07-24 23:19,30.8,2020-07-27 22:35,28.5
2020-07-24 23:09,30.8,2020-07-27 22:25,28.9
2020-07-24 22:59,30.5,2020-07-27 22:15,29
2020-07-24 22:49,30.5,2020-07-27 22:05,28.9
2020-07-24 22:39,30.8,2020-07-27 21:55,28.4
2020-07-24 22:29,30.6,2020-07-27 21:45,28.6
2020-07-24 22:24,30.4,2020-07-27 21:35,28.8
2020-07-24 22:14,30.2,2020-07-27 21:25,29.3
2020-07-24 22:04,30.7,2020-07-27 21:15,29.3
2020-07-24 21:54,31,2020-07-27 21:15,29.6
2020-07-24 21:44,31,2020-07-27 21:05,30.2
2020-07-24 21:39,31.2,2020-07-27 20:55,30.8
2020-07-24 21:39,31.2,2020-07-27 20:45,31.3
2020-07-23 19:29,26.4,2020-07-27 20:35,31.8
2020-07-23 19:28,26.8,2020-07-27 20:25,32.8
2020-07-23 19:21,26.7,2020-07-27 20:15,33.5
2020-07-23 19:11,27.3,2020-07-27 20:15,32.8
2020-07-23 19:01,27.2,2020-07-27 20:05,33.8
2020-07-23 19:01,27.1,2020-07-27 19:55,34
2020-07-23 19:00,27.5,2020-07-27 19:45,34.4
2020-07-23 17:53,28.4,2020-07-27 19:35,34.4
2020-07-23 17:43,28.3,2020-07-27 19:25,34.5
2020-07-23 17:43,28.4,2020-07-27 19:15,34.5
2020-07-23 2:38,27.7,2020-07-27 19:05,34.8
2020-07-23 2:37,27.7,2020-07-27 18:55,35.3
2020-07-23 2:33,28,2020-07-27 18:45,35.7
2020-07-23 2:01,28,2020-07-27 18:35,36.3
2020-07-23 1:51,27.8,2020-07-27 18:25,36.4
2020-07-23 0:55,28.7,2020-07-27 18:15,36.5
2020-07-23 0:45,29.5,2020-07-27 18:05,36.9
2020-07-23 0:35,29,2020-07-27 17:55,36.9
2020-07-23 0:25,29.9,2020-07-27 17:55,36.9
2020-07-22 19:32,27.4,2020-07-27 17:45,37.4
2020-07-22 19:31,27.5,2020-07-27 17:35,37.5
2020-07-22 19:29,27.5,2020-07-27 17:35,37.7
2020-07-22 19:24,27.3,2020-07-27 17:25,38
2020-07-22 19:14,27.3,2020-07-27 17:15,37.9
2020-07-22 19:05,26.9,2020-07-27 17:05,38.4
2020-07-22 19:05,26.9,2020-07-27 16:55,38.2
2020-07-22 19:05,26.9,2020-07-27 16:45,37.8
2020-07-22 19:05,26.9,2020-07-27 16:35,37.4
2020-07-22 19:05,26.9,2020-07-27 16:25,37.6
2020-07-22 19:05,26.9,2020-07-27 16:15,38.4
2020-07-20 9:19,26.9,2020-07-27 16:05,38.4
2020-07-20 9:09,27,2020-07-27 15:55,37.9
2020-07-20 8:59,26.9,2020-07-27 15:45,38.2
2020-07-20 8:49,26.9,2020-07-27 15:35,38.1
2020-07-20 8:39,26.8,2020-07-27 15:25,37.8
2020-07-20 8:29,26.2,2020-07-27 15:15,38.3
2020-07-20 8:29,26.2,2020-07-27 15:05,38.1
2020-07-20 0:01,27.8,2020-07-27 14:55,37.9
2020-07-19 23:51,27.3,2020-07-27 14:45,37.9
2020-07-19 23:41,27.5,2020-07-27 14:44,37.8
2020-07-19 23:31,27.4,2020-07-27 14:34,37.8
2020-07-19 23:21,27.2,2020-07-27 14:24,37.7
2020-07-19 23:11,27.4,2020-07-27 14:14,37.2
2020-07-19 23:01,27.9,2020-07-27 14:04,36.4
2020-07-19 22:51,27.4,2020-07-27 13:54,36.3
2020-07-19 22:41,27.7,2020-07-27 13:44,36.1
2020-07-19 22:31,27.8,2020-07-27 13:34,36.2
2020-07-19 22:21,27.4,2020-07-27 13:34,36.2
2020-07-19 22:11,27.5,2020-07-27 13:24,35.8
2020-07-19 22:01,28.4,2020-07-27 13:14,35.8
2020-07-19 21:51,28.5,2020-07-27 13:04,35.8
2020-07-19 21:41,28.5,2020-07-27 12:54,35.7
2020-07-19 21:41,28.5,2020-07-27 12:44,34.9
2020-07-19 21:31,28.3,2020-07-27 12:34,34.8
2020-07-19 21:21,28.2,2020-07-27 12:24,34.6
2020-07-19 21:11,27.8,2020-07-27 12:14,34.6
2020-07-19 21:00,27.6,2020-07-27 12:04,34.3
2020-07-19 20:50,27.9,2020-07-27 11:54,34.2
2020-07-19 20:40,27.1,2020-07-27 11:44,34
2020-07-19 20:31,27.1,2020-07-27 11:34,33.9
2020-07-19 20:21,27.3,2020-07-27 11:24,33.9
2020-07-19 20:10,27.4,2020-07-27 11:14,33.5
2020-07-19 20:00,27.8,2020-07-27 11:04,33.3
2020-07-19 19:51,27.5,2020-07-27 10:54,32.9
2020-07-19 19:51,27.5,2020-07-27 10:44,32.3
2020-07-19 17:58,27.3,2020-07-27 10:34,32
2020-07-19 17:58,27.3,2020-07-27 10:24,31.8
2020-07-19 14:30,28.5,2020-07-27 10:14,31.4
2020-07-19 14:20,28.3,2020-07-27 10:04,31.1
2020-07-19 14:10,28.2,2020-07-27 9:54,33.6
2020-07-19 14:00,27.9,2020-07-27 9:44,32.8
2020-07-19 13:50,27.9,2020-07-27 9:34,32.4
2020-07-19 13:40,28.3,2020-07-27 9:24,29
2020-07-19 13:30,27.5,2020-07-27 9:14,28.8
2020-07-19 13:20,27,2020-07-27 9:04,28.3
2020-07-19 13:10,27.2,2020-07-27 8:54,27.8
2020-07-19 13:00,27,2020-07-27 8:44,27.8
2020-07-19 12:50,26.9,2020-07-27 8:44,27.6
2020-07-19 12:40,26.8,2020-07-27 8:34,27.2
2020-07-19 12:30,26.9,2020-07-27 8:24,27.2
2020-07-19 12:20,26.8,2020-07-27 8:14,26.5
2020-07-19 12:10,27,2020-07-27 8:04,26.2
2020-07-19 12:00,27,2020-07-27 7:54,26
2020-07-19 11:50,28,2020-07-27 7:44,25.6
2020-07-19 11:40,27.1,2020-07-27 7:34,25.4
2020-07-19 11:30,27.6,2020-07-27 7:24,25.4
2020-07-19 11:20,26.7,2020-07-27 7:14,25
2020-07-19 11:10,26.7,2020-07-27 7:04,24.8
2020-07-19 11:00,26.2,2020-07-27 6:54,25
2020-07-19 10:50,26.2,2020-07-27 6:44,24.9
2020-07-19 10:40,26.8,2020-07-27 6:34,25
2020-07-19 10:30,27.2,2020-07-27 6:24,25
2020-07-19 10:20,27.2,2020-07-27 6:14,24.9
2020-07-19 10:10,26,2020-07-27 6:04,24.8
2020-07-19 10:01,25.8,2020-07-27 5:54,25.3
2020-07-19 10:00,25.8,2020-07-27 5:44,25.5
2020-07-19 8:32,26.5,2020-07-27 5:34,25.5
